sasdate,FEDFUNDS
1976-08-01,-0.0199999999999995
1976-09-01,-0.04
1976-10-01,-0.2300000000000004
1976-11-01,-0.0699999999999994
1976-12-01,-0.2999999999999998
1977-01-01,-0.04
1977-02-01,0.0699999999999994
1977-03-01,0.0100000000000006
1977-04-01,0.04
1977-05-01,0.6199999999999992
1977-06-01,0.04
1977-07-01,0.0300000000000002
1977-08-01,0.4800000000000004
1977-09-01,0.2399999999999993
1977-10-01,0.33
1977-11-01,0.04
1977-12-01,0.0499999999999998
1978-01-01,0.1400000000000005
1978-02-01,0.08
1978-03-01,0.0099999999999997
1978-04-01,0.0999999999999996
1978-05-01,0.4700000000000006
1978-06-01,0.2399999999999993
1978-07-01,0.2099999999999999
1978-08-01,0.2299999999999995
1978-09-01,0.4100000000000001
1978-10-01,0.5100000000000016
1978-11-01,0.7999999999999989
1978-12-01,0.2699999999999996
1979-01-01,0.0400000000000009
1979-02-01,-0.0099999999999997
1979-03-01,0.0299999999999993
1979-04-01,-0.08
1979-05-01,0.2300000000000004
1979-06-01,0.0499999999999989
1979-07-01,0.1800000000000015
1979-08-01,0.4699999999999988
1979-09-01,0.4900000000000002
1979-10-01,2.34
1979-11-01,-0.5899999999999999
1979-12-01,0.5999999999999996
1980-01-01,0.0400000000000009
1980-02-01,0.3100000000000005
1980-03-01,3.0600000000000005
1980-04-01,0.4199999999999981
1980-05-01,-6.629999999999999
1980-06-01,-1.5099999999999998
1980-07-01,-0.4400000000000013
1980-08-01,0.5800000000000001
1980-09-01,1.2599999999999998
1980-10-01,1.9400000000000013
1980-11-01,3.039999999999999
1980-12-01,3.049999999999999
1981-01-01,0.1799999999999997
1981-02-01,-3.1499999999999986
1981-03-01,-1.2300000000000004
1981-04-01,1.0200000000000014
1981-05-01,2.799999999999999
1981-06-01,0.5800000000000018
1981-07-01,-0.0600000000000022
1981-08-01,-1.2199999999999989
1981-09-01,-1.950000000000001
1981-10-01,-0.7899999999999991
1981-11-01,-1.7699999999999996
1981-12-01,-0.9400000000000012
1982-01-01,0.8500000000000014
1982-02-01,1.5599999999999987
1982-03-01,-0.0999999999999996
1982-04-01,0.2599999999999998
1982-05-01,-0.4900000000000002
1982-06-01,-0.2999999999999989
1982-07-01,-1.5600000000000005
1982-08-01,-2.4700000000000006
1982-09-01,0.1900000000000012
1982-10-01,-0.5999999999999996
1982-11-01,-0.5100000000000016
1982-12-01,-0.25
1983-01-01,-0.2699999999999996
1983-02-01,-0.1699999999999999
1983-03-01,0.2599999999999998
1983-04-01,0.0300000000000011
1983-05-01,-0.1699999999999999
1983-06-01,0.3499999999999996
1983-07-01,0.3899999999999988
1983-08-01,0.1900000000000012
1983-09-01,-0.1100000000000012
1983-10-01,0.0300000000000011
1983-11-01,-0.1400000000000005
1983-12-01,0.1300000000000007
1984-01-01,0.0899999999999998
1984-02-01,0.0299999999999993
1984-03-01,0.3200000000000003
1984-04-01,0.379999999999999
1984-05-01,0.0300000000000011
1984-06-01,0.7400000000000002
1984-07-01,0.1699999999999999
1984-08-01,0.4100000000000001
1984-09-01,-0.3399999999999998
1984-10-01,-1.3100000000000005
1984-11-01,-0.5600000000000005
1984-12-01,-1.049999999999999
1985-01-01,-0.0300000000000011
1985-02-01,0.1500000000000003
1985-03-01,0.08
1985-04-01,-0.3100000000000005
1985-05-01,-0.2999999999999998
1985-06-01,-0.4399999999999995
1985-07-01,0.3499999999999996
1985-08-01,0.0200000000000004
1985-09-01,0.0199999999999995
1985-10-01,0.0700000000000002
1985-11-01,0.0600000000000005
1985-12-01,0.2199999999999988
1986-01-01,-0.129999999999999
1986-02-01,-0.2800000000000002
1986-03-01,-0.3799999999999999
1986-04-01,-0.4900000000000002
1986-05-01,-0.1400000000000005
1986-06-01,0.0700000000000002
1986-07-01,-0.3600000000000003
1986-08-01,-0.3899999999999997
1986-09-01,-0.2800000000000002
1986-10-01,-0.04
1986-11-01,0.1900000000000004
1986-12-01,0.8700000000000001
1987-01-01,-0.4800000000000004
1987-02-01,-0.33
1987-03-01,0.0300000000000002
1987-04-01,0.2400000000000002
1987-05-01,0.4799999999999995
1987-06-01,-0.1199999999999992
1987-07-01,-0.1500000000000003
1987-08-01,0.1500000000000003
1987-09-01,0.4899999999999993
1987-10-01,0.0700000000000002
1987-11-01,-0.5999999999999996
1987-12-01,0.0799999999999991
1988-01-01,0.0600000000000005
1988-02-01,-0.25
1988-03-01,0.0
1988-04-01,0.29
1988-05-01,0.2199999999999997
1988-06-01,0.4199999999999999
1988-07-01,0.2400000000000002
1988-08-01,0.2599999999999998
1988-09-01,0.1799999999999997
1988-10-01,0.1100000000000012
1988-11-01,0.0499999999999989
1988-12-01,0.4100000000000001
1989-01-01,0.3599999999999994
1989-02-01,0.2400000000000002
1989-03-01,0.4900000000000002
1989-04-01,-0.0099999999999997
1989-05-01,-0.0299999999999993
1989-06-01,-0.2800000000000011
1989-07-01,-0.2899999999999991
1989-08-01,-0.25
1989-09-01,0.0299999999999993
1989-10-01,-0.1799999999999997
1989-11-01,-0.2899999999999991
1989-12-01,-0.1000000000000014
1990-01-01,-0.2199999999999988
1990-02-01,0.0099999999999997
1990-03-01,0.0399999999999991
1990-04-01,-0.0199999999999995
1990-05-01,-0.08
1990-06-01,0.1099999999999994
1990-07-01,-0.1399999999999988
1990-08-01,-0.0199999999999995
1990-09-01,0.0699999999999985
1990-10-01,-0.0899999999999998
1990-11-01,-0.2999999999999998
1990-12-01,-0.5
1991-01-01,-0.3999999999999994
1991-02-01,-0.6600000000000001
1991-03-01,-0.1299999999999999
1991-04-01,-0.2099999999999999
1991-05-01,-0.1299999999999999
1991-06-01,0.1200000000000001
1991-07-01,-0.08
1991-08-01,-0.1600000000000001
1991-09-01,-0.2099999999999999
1991-10-01,-0.2400000000000002
1991-11-01,-0.4000000000000003
1991-12-01,-0.3799999999999999
1992-01-01,-0.3999999999999994
1992-02-01,0.0299999999999993
1992-03-01,-0.0799999999999996
1992-04-01,-0.25
1992-05-01,0.0899999999999998
1992-06-01,-0.06
1992-07-01,-0.5099999999999998
1992-08-01,0.0499999999999998
1992-09-01,-0.0799999999999996
1992-10-01,-0.1200000000000001
1992-11-01,-0.0100000000000002
1992-12-01,-0.1699999999999999
1993-01-01,0.1
1993-02-01,0.0099999999999997
1993-03-01,0.04
1993-04-01,-0.1099999999999998
1993-05-01,0.04
1993-06-01,0.04
1993-07-01,0.02
1993-08-01,-0.0300000000000002
1993-09-01,0.06
1993-10-01,-0.0999999999999996
1993-11-01,0.0299999999999998
1993-12-01,-0.06
1994-01-01,0.0899999999999998
1994-02-01,0.2000000000000001
1994-03-01,0.0899999999999998
1994-04-01,0.2200000000000002
1994-05-01,0.4499999999999997
1994-06-01,0.2400000000000002
1994-07-01,0.0099999999999997
1994-08-01,0.2099999999999999
1994-09-01,0.2600000000000007
1994-10-01,0.0299999999999993
1994-11-01,0.5300000000000002
1994-12-01,0.1600000000000001
1995-01-01,0.08
1995-02-01,0.3899999999999997
1995-03-01,0.0600000000000005
1995-04-01,0.0699999999999994
1995-05-01,-0.04
1995-06-01,-0.0099999999999997
1995-07-01,-0.1500000000000003
1995-08-01,-0.1099999999999994
1995-09-01,0.0599999999999996
1995-10-01,-0.04
1995-11-01,0.04
1995-12-01,-0.2000000000000001
1996-01-01,-0.04
1996-02-01,-0.3399999999999998
1996-03-01,0.0899999999999998
1996-04-01,-0.0899999999999998
1996-05-01,0.0200000000000004
1996-06-01,0.0299999999999993
1996-07-01,0.1300000000000007
1996-08-01,-0.1800000000000006
1996-09-01,0.08
1996-10-01,-0.0599999999999996
1996-11-01,0.0699999999999994
1996-12-01,-0.0199999999999995
1997-01-01,-0.04
1997-02-01,-0.0599999999999996
1997-03-01,0.1999999999999993
1997-04-01,0.1200000000000001
1997-05-01,-0.0099999999999997
1997-06-01,0.0599999999999996
1997-07-01,-0.04
1997-08-01,0.0200000000000004
1997-09-01,0.0
1997-10-01,-0.04
1997-11-01,0.0199999999999995
1997-12-01,-0.0199999999999995
1998-01-01,0.0599999999999996
1998-02-01,-0.0499999999999998
1998-03-01,-0.0199999999999995
1998-04-01,-0.04
1998-05-01,0.04
1998-06-01,0.0699999999999994
1998-07-01,-0.0199999999999995
1998-08-01,0.0099999999999997
1998-09-01,-0.04
1998-10-01,-0.4399999999999995
1998-11-01,-0.2400000000000002
1998-12-01,-0.1500000000000003
1999-01-01,-0.0499999999999998
1999-02-01,0.1299999999999999
1999-03-01,0.0499999999999998
1999-04-01,-0.0699999999999994
1999-05-01,0.0
1999-06-01,0.0199999999999995
1999-07-01,0.2300000000000004
1999-08-01,0.08
1999-09-01,0.1499999999999994
1999-10-01,-0.0199999999999995
1999-11-01,0.2199999999999997
1999-12-01,-0.1200000000000001
2000-01-01,0.1500000000000003
2000-02-01,0.2800000000000002
2000-03-01,0.1199999999999992
2000-04-01,0.1699999999999999
2000-05-01,0.25
2000-06-01,0.2600000000000007
2000-07-01,0.0099999999999997
2000-08-01,-0.04
2000-09-01,0.0199999999999995
2000-10-01,-0.0099999999999997
2000-11-01,0.0
2000-12-01,-0.1099999999999994
2001-01-01,-0.4199999999999999
2001-02-01,-0.4900000000000002
2001-03-01,-0.1800000000000006
2001-04-01,-0.5099999999999998
2001-05-01,-0.5899999999999999
2001-06-01,-0.2399999999999997
2001-07-01,-0.2000000000000001
2001-08-01,-0.1200000000000001
2001-09-01,-0.5800000000000001
2001-10-01,-0.5799999999999996
2001-11-01,-0.4000000000000003
2001-12-01,-0.2699999999999998
2002-01-01,-0.09
2002-02-01,0.01
2002-03-01,-0.01
2002-04-01,0.02
2002-05-01,0.0
2002-06-01,0.0
2002-07-01,-0.02
2002-08-01,0.01
2002-09-01,0.01
2002-10-01,0.0
2002-11-01,-0.4099999999999999
2002-12-01,-0.1
2003-01-01,0.0
2003-02-01,0.02
2003-03-01,-0.01
2003-04-01,0.01
2003-05-01,0.0
2003-06-01,-0.04
2003-07-01,-0.2099999999999999
2003-08-01,0.02
2003-09-01,-0.02
2003-10-01,0.0
2003-11-01,-0.01
2003-12-01,-0.02
2004-01-01,0.02
2004-02-01,0.01
2004-03-01,-0.01
2004-04-01,0.0
2004-05-01,0.0
2004-06-01,0.03
2004-07-01,0.2299999999999999
2004-08-01,0.1699999999999999
2004-09-01,0.1800000000000001
2004-10-01,0.1499999999999999
2004-11-01,0.1699999999999999
2004-12-01,0.2300000000000002
2005-01-01,0.1199999999999996
2005-02-01,0.2200000000000002
2005-03-01,0.1299999999999999
2005-04-01,0.1600000000000001
2005-05-01,0.2099999999999999
2005-06-01,0.04
2005-07-01,0.2199999999999997
2005-08-01,0.2400000000000002
2005-09-01,0.1200000000000001
2005-10-01,0.1599999999999997
2005-11-01,0.2200000000000002
2005-12-01,0.1600000000000001
2006-01-01,0.1299999999999999
2006-02-01,0.2000000000000001
2006-03-01,0.0999999999999996
2006-04-01,0.2000000000000001
2006-05-01,0.1500000000000003
2006-06-01,0.0499999999999998
2006-07-01,0.25
2006-08-01,0.0099999999999997
2006-09-01,0.0
2006-10-01,0.0
2006-11-01,0.0
2006-12-01,-0.0099999999999997
2007-01-01,0.0099999999999997
2007-02-01,0.0099999999999997
2007-03-01,0.0
2007-04-01,-0.0099999999999997
2007-05-01,0.0
2007-06-01,0.0
2007-07-01,0.0099999999999997
2007-08-01,-0.2400000000000002
2007-09-01,-0.0799999999999991
2007-10-01,-0.1800000000000006
2007-11-01,-0.2699999999999996
2007-12-01,-0.25
2008-01-01,-0.3000000000000002
2008-02-01,-0.96
2008-03-01,-0.3700000000000001
2008-04-01,-0.33
2008-05-01,-0.2999999999999998
2008-06-01,0.02
2008-07-01,0.0099999999999997
2008-08-01,-0.0099999999999997
2008-09-01,-0.1899999999999999
2008-10-01,-0.8400000000000001
2008-11-01,-0.58
2008-12-01,-0.23
2009-01-01,-0.01
2009-02-01,0.07
2009-03-01,-0.04
2009-04-01,-0.03
2009-05-01,0.03
2009-06-01,0.03
2009-07-01,-0.0499999999999999
2009-08-01,0.0
2009-09-01,-0.01
2009-10-01,-0.03
2009-11-01,0.0
2009-12-01,0.0
2010-01-01,-0.0099999999999999
2010-02-01,0.02
2010-03-01,0.03
2010-04-01,0.04
2010-05-01,0.0
2010-06-01,-0.02
2010-07-01,0.0
2010-08-01,0.01
2010-09-01,0.0
2010-10-01,0.0
2010-11-01,0.0
2010-12-01,-0.01
2011-01-01,-0.0099999999999999
2011-02-01,-0.01
2011-03-01,-0.0199999999999999
2011-04-01,-0.04
2011-05-01,-0.01
2011-06-01,0.0
2011-07-01,-0.0199999999999999
2011-08-01,0.03
2011-09-01,-0.02
2011-10-01,-0.0099999999999999
2011-11-01,0.0099999999999999
2011-12-01,-0.0099999999999999
2012-01-01,0.0099999999999999
2012-02-01,0.02
2012-03-01,0.03
2012-04-01,0.01
2012-05-01,0.0199999999999999
2012-06-01,0.0
2012-07-01,0.0
2012-08-01,-0.03
2012-09-01,0.01
2012-10-01,0.0199999999999999
2012-11-01,0.0
2012-12-01,0.0
2013-01-01,-0.0199999999999999
2013-02-01,0.0099999999999999
2013-03-01,-0.0099999999999999
2013-04-01,0.0099999999999999
2013-05-01,-0.0399999999999999
2013-06-01,-0.02
2013-07-01,0.0
2013-08-01,-0.0099999999999999
2013-09-01,0.0
2013-10-01,0.0099999999999999
2013-11-01,-0.0099999999999999
2013-12-01,0.0099999999999999
2014-01-01,-0.0199999999999999
2014-02-01,0.0
2014-03-01,0.0099999999999999
2014-04-01,0.0099999999999999
2014-05-01,0.0
2014-06-01,0.01
2014-07-01,-0.01
2014-08-01,0.0
2014-09-01,0.0
2014-10-01,0.0
2014-11-01,0.0
2014-12-01,0.03
2015-01-01,-0.0099999999999999
2015-02-01,0.0
2015-03-01,0.0
2015-04-01,0.0099999999999999
2015-05-01,0.0
2015-06-01,0.01
2015-07-01,0.0
2015-08-01,0.01
2015-09-01,0.0
2015-10-01,-0.02
2015-11-01,0.0
2015-12-01,0.12
2016-01-01,0.1
2016-02-01,0.0399999999999999
2016-03-01,-0.02
2016-04-01,0.01
2016-05-01,0.0
2016-06-01,0.01
2016-07-01,0.01
2016-08-01,0.01
2016-09-01,0.0
2016-10-01,0.0
2016-11-01,0.0099999999999999
2016-12-01,0.13
2017-01-01,0.1099999999999999
2017-02-01,0.01
2017-03-01,0.13
2017-04-01,0.1099999999999999
2017-05-01,0.01
2017-06-01,0.13
2017-07-01,0.1099999999999998
2017-08-01,0.01
2017-09-01,-0.01
2017-10-01,0.0
2017-11-01,0.01
2017-12-01,0.1400000000000001
2018-01-01,0.1099999999999998
2018-02-01,0.01
2018-03-01,0.09
2018-04-01,0.1799999999999999
2018-05-01,0.01
2018-06-01,0.1200000000000001
2018-07-01,0.0899999999999998
2018-08-01,0.0
2018-09-01,0.04
2018-10-01,0.24
2018-11-01,0.0100000000000002
2018-12-01,0.0699999999999998
2019-01-01,0.1299999999999999
2019-02-01,0.0
2019-03-01,0.0100000000000002
2019-04-01,0.0099999999999997
2019-05-01,-0.0299999999999998
2019-06-01,-0.0100000000000002
2019-07-01,0.02
2019-08-01,-0.27
2019-09-01,-0.0899999999999998
2019-10-01,-0.2099999999999999
2019-11-01,-0.28
2019-12-01,0.0
2020-01-01,0.0
2020-02-01,0.03
2020-03-01,-0.93
2020-04-01,-0.6
2020-05-01,0.0
2020-06-01,0.03
2020-07-01,0.0099999999999999
2020-08-01,0.01
2020-09-01,-0.01
2020-10-01,0.0
2020-11-01,0.0
2020-12-01,0.0
2021-01-01,0.0
2021-02-01,-0.0099999999999999
2021-03-01,-0.0099999999999999
2021-04-01,0.0
2021-05-01,-0.01
2021-06-01,0.02
2021-07-01,0.02
2021-08-01,-0.01
2021-09-01,-0.0099999999999999
2021-10-01,0.0
2021-11-01,0.0
2021-12-01,0.0
2022-01-01,0.0
2022-02-01,0.0
2022-03-01,0.12
2022-04-01,0.13
2022-05-01,0.44
2022-06-01,0.4399999999999999
2022-07-01,0.47
2022-08-01,0.6500000000000001
2022-09-01,0.2299999999999999
2022-10-01,0.52
2022-11-01,0.6999999999999997
2022-12-01,0.3199999999999998
2023-01-01,0.2300000000000004
2023-02-01,0.2400000000000002
2023-03-01,0.08
2023-04-01,0.1799999999999997
